56,71,270,24,15,W
54,71,264,24,15,W
54,71,260,24,15,W
54,71,254,26,17,W
54,72,250,26,17,W
52,71,244,27,17,W
52,72,240,27,17,W
52,71,234,30,19,W
50,71,230,32,19,W
50,71,224,32,19,W
50,68,220,32,21,W
50,68,214,32,21,W
50,71,210,34,21,W
50,71,204,34,21,W
50,68,200,35,23,W
50,71,194,35,23,W
50,68,190,34,23,W
50,71,184,34,23,W
50,71,179,34,25,W
50,71,175,34,25,W
48,72,168,35,23,W
48,72,164,32,23,W
50,74,158,34,25,W
50,74,154,34,23,W+D
48,70,158,38,25,W+D
50,66,164,42,23,W+D
48,64,168,46,25,W+D
48,60,170,52,27,W+D
45,56,174,60,30,W+D
44,52,176,66,32,W+D
45,50,174,72,36,W+D
44,46,178,78,37,W+D
42,48,182,90,41,W+D
40,44,186,98,46,W
40,40,182,94,50,W
36,38,176,102,50,W
36,38,173,98,52,W
33,34,166,92,52,W
30,32,161,96,55,W
30,34,156,94,60,W
26,32,151,90,57,W
26,28,146,90,62,W
24,32,141,90,62,W
24,28,136,85,65,W
24,36,131,80,68,W
20,32,126,84,65,W
24,40,121,80,68,W
20,38,116,76,65,W
24,58,112,72,68,W
26,81,106,72,72,W
24,241,102,68,65,W
30,236,96,64,65,W
26,224,93,64,68,W
31,220,86,60,62,W
33,212,83,56,65,W+D
34,214,81,56,58,W+D
38,220,78,52,58,W+D
40,226,79,52,55,W+D
38,232,76,48,48,W+D
40,238,76,46,48,W+D
43,242,76,42,46,W+D
46,248,76,41,42,W+D
43,252,80,42,42,W+D
43,256,83,41,38,W+D
43,255,88,38,35,W+D
45,256,92,38,34,W+D
45,256,98,37,34,W+D
43,260,102,36,32,W+D
44,261,106,36,30,W
45,256,102,34,30,W
44,250,98,34,28,W
45,243,92,32,28,W
47,237,89,31,26,W
49,232,82,31,26,W
51,226,78,28,24,W
55,219,74,28,24,W+D
55,222,72,27,22,W+D
55,224,78,27,22,W+D
55,229,74,28,22,W+D
56,225,82,28,22,W+D
59,229,76,31,22,W+D
59,221,82,28,22,W+D
57,218,90,32,22,W+D
57,210,95,31,24,W+D
57,203,91,36,22,W+D
59,195,98,32,24,D
57,189,110,36,24,D
59,95,122,40,26,D
59,93,134,41,26,D
59,83,146,40,26,D
59,83,161,41,25,D
61,73,167,52,25,D
63,73,174,52,27,D
63,67,182,52,26,D
65,66,191,62,28,W
63,64,187,60,32,W
59,66,181,66,31,W
57,64,177,64,35,W
55,60,171,70,35,W
50,64,166,66,36,W
53,60,161,62,42,W
49,58,156,70,38,W
49,62,152,66,45,W
49,58,146,72,42,W
43,54,142,68,42,W
49,136,136,64,46,W
43,132,132,70,45,W
43,128,126,66,45,W
45,124,122,64,48,W
39,120,116,68,45,W
43,118,112,64,50,W
41,114,108,60,48,W
41,110,102,62,46,W
135,106,98,60,50,W
132,104,92,56,45,W
127,100,88,58,48,W
127,96,81,54,48,W
121,92,78,52,45,W+D
123,89,75,52,46,W+D
125,85,76,48,42,D
129,86,80,48,47,D
137,87,77,50,46,D
147,87,82,50,44,D
269,89,85,50,42,D
261,90,83,52,42,D
257,93,88,52,40,D
251,95,89,54,46,D
247,99,88,56,46,D
237,101,88,57,45,D
53,105,87,60,44,D
53,109,85,62,44,D
53,113,85,63,44,D
62,115,86,68,48,D
63,119,85,72,48,D
63,125,85,76,48,D
73,129,86,80,48,D
85,137,87,77,50,D
97,147,87,82,50,D
